<-3.315922, 0.70481348, 12.297561>, <-3.3900001, -6.54676296e-06, 11.067804>, 
<-3.315922, 0.70481348, 12.297561>, <-2.7425711, 1.9925874, 12.297561>, 
<-3.315922, 0.70481348, 12.297561>, <-3.3900001, -6.54676296e-06, 13.527317>, 
<-2.7425632, -1.9925981, 12.297561>, <-3.096916, -1.3788447, 11.067804>, 
<-2.7425632, -1.9925981, 12.297561>, <-1.6949922, -2.9358308, 12.297561>, 
<-2.7425632, -1.9925981, 12.297561>, <-3.096916, -1.3788447, 13.527317>, 
<-1.6949922, -2.9358308, 12.297561>, <-1.0475597, -3.2240841, 11.067804>, 
<-1.6949922, -2.9358308, 12.297561>, <-2.7425632, -1.9925981, 12.297561>, 
<-1.6949922, -2.9358308, 12.297561>, <-1.0475597, -3.2240841, 13.527317>, 
<1.0475763, -3.2240789, 12.297561>, <0.35435817, -3.3714287, 11.067804>, 
<1.0475763, -3.2240789, 12.297561>, <2.2683585, -2.5192559, 12.297561>, 
<1.0475763, -3.2240789, 12.297561>, <0.35436139, -3.3714283, 13.527317>, 
<2.2683585, -2.5192559, 12.297561>, <2.7425685, -1.992591, 11.067804>, 
<2.2683585, -2.5192559, 12.297561>, <1.0475763, -3.2240789, 12.297561>, 
<2.2683585, -2.5192559, 12.297561>, <2.7425735, -1.992584, 13.527317>, 
<2.7425659, 1.9925946, 13.527317>, <3.0969176, 1.3788408, 12.297561>, 
<2.7425659, 1.9925946, 13.527317>, <1.694996, 2.9358287, 13.527317>, 
<2.7425659, 1.9925946, 13.527317>, <3.0969155, 1.3788458, 14.757073>, 
<1.694996, 2.9358287, 13.527317>, <1.0475639, 3.2240829, 12.297561>, 
<1.694996, 2.9358287, 13.527317>, <2.7425659, 1.9925946, 13.527317>, 
<1.694996, 2.9358287, 13.527317>, <1.0475639, 3.2240829, 14.757073>, 
<-1.0475723, 3.2240801, 13.527317>, <-0.35435706, 3.3714287, 12.297561>, 
<-1.0475723, 3.2240801, 13.527317>, <-2.2683575, 2.5192566, 13.527317>, 
<-1.0475723, 3.2240801, 13.527317>, <-0.35435706, 3.3714287, 14.757073>, 
<-2.2683575, 2.5192566, 13.527317>, <-2.7425711, 1.9925874, 12.297561>, 
<-2.2683575, 2.5192566, 13.527317>, <-1.0475723, 3.2240801, 13.527317>, 
<-2.2683575, 2.5192566, 13.527317>, <-2.7425711, 1.9925874, 14.757073>, 
<-3.3900001, -6.54676296e-06, 13.527317>, <-3.315922, 0.70481348, 12.297561>, 
<-3.3900001, -6.54676296e-06, 13.527317>, <-3.096916, -1.3788447, 13.527317>, 
<-3.3900001, -6.54676296e-06, 13.527317>, <-3.315922, 0.70481348, 14.757073>, 
<-3.096916, -1.3788447, 13.527317>, <-2.7425632, -1.9925981, 12.297561>, 
<-3.096916, -1.3788447, 13.527317>, <-3.3900001, -6.54676296e-06, 13.527317>, 
<-3.096916, -1.3788447, 13.527317>, <-2.7425632, -1.9925981, 14.757073>, 
<-1.0475597, -3.2240841, 13.527317>, <-1.6949922, -2.9358308, 12.297561>, 
<-1.0475597, -3.2240841, 13.527317>, <0.35436139, -3.3714283, 13.527317>, 
<-1.0475597, -3.2240841, 13.527317>, <-1.6949922, -2.9358308, 14.757073>, 
<0.35436139, -3.3714283, 13.527317>, <1.0475763, -3.2240789, 12.297561>, 
<0.35436139, -3.3714283, 13.527317>, <-1.0475597, -3.2240841, 13.527317>, 
<0.35436139, -3.3714283, 13.527317>, <1.0475763, -3.2240789, 14.757073>, 
<2.7425735, -1.992584, 13.527317>, <2.2683585, -2.5192559, 12.297561>, 
<2.7425735, -1.992584, 13.527317>, <3.3159223, -0.70481241, 13.527317>, 
<2.7425735, -1.992584, 13.527317>, <2.2683609, -2.5192537, 14.757073>, 
<3.3159223, -0.70481241, 13.527317>, <3.3900001, 2.20920447e-06, 12.297561>, 
<3.3159223, -0.70481241, 13.527317>, <2.7425735, -1.992584, 13.527317>, 
<3.3159223, -0.70481241, 13.527317>, <3.3900001, 1.08843215e-05, 14.757073>, 
<1.0475639, 3.2240829, 14.757073>, <1.694996, 2.9358287, 13.527317>, 
<1.0475639, 3.2240829, 14.757073>, <-0.35435706, 3.3714287, 14.757073>, 
<1.0475639, 3.2240829, 14.757073>, <1.6949912, 2.9358313, 15.98683>, 
<-0.35435706, 3.3714287, 14.757073>, <-1.0475723, 3.2240801, 13.527317>, 
<-0.35435706, 3.3714287, 14.757073>, <1.0475639, 3.2240829, 14.757073>, 
<-0.35435706, 3.3714287, 14.757073>, <-1.0475723, 3.2240801, 15.98683>, 
<-2.7425711, 1.9925874, 14.757073>, <-2.2683575, 2.5192566, 13.527317>, 
<-2.7425711, 1.9925874, 14.757073>, <-3.315922, 0.70481348, 14.757073>, 
<-2.7425711, 1.9925874, 14.757073>, <-2.2683575, 2.5192566, 15.98683>, 
<-3.315922, 0.70481348, 14.757073>, <-3.3900001, -6.54676296e-06, 13.527317>, 
<-3.315922, 0.70481348, 14.757073>, <-2.7425711, 1.9925874, 14.757073>, 
<-3.315922, 0.70481348, 14.757073>, <-3.3900001, -6.54676296e-06, 15.98683>, 
<-2.7425632, -1.9925981, 14.757073>, <-3.096916, -1.3788447, 13.527317>, 
<-2.7425632, -1.9925981, 14.757073>, <-1.6949922, -2.9358308, 14.757073>, 
<-2.7425632, -1.9925981, 14.757073>, <-3.096916, -1.3788447, 15.98683>, 
<-1.6949922, -2.9358308, 14.757073>, <-1.0475597, -3.2240841, 13.527317>, 
<-1.6949922, -2.9358308, 14.757073>, <-2.7425632, -1.9925981, 14.757073>, 
<-1.6949922, -2.9358308, 14.757073>, <-1.0475597, -3.2240841, 15.98683>, 
<1.0475763, -3.2240789, 14.757073>, <0.35436139, -3.3714283, 13.527317>, 
<1.0475763, -3.2240789, 14.757073>, <2.2683609, -2.5192537, 14.757073>, 
<1.0475763, -3.2240789, 14.757073>, <0.35436139, -3.3714283, 15.98683>, 
<2.2683609, -2.5192537, 14.757073>, <2.7425735, -1.992584, 13.527317>, 
<2.2683609, -2.5192537, 14.757073>, <1.0475763, -3.2240789, 14.757073>, 
<2.2683609, -2.5192537, 14.757073>, <2.7425735, -1.992584, 15.98683>, 
<3.3900001, 1.08843215e-05, 14.757073>, <3.3159223, -0.70481241, 13.527317>, 
<3.3900001, 1.08843215e-05, 14.757073>, <3.0969155, 1.3788458, 14.757073>, 
<3.3900001, 1.08843215e-05, 14.757073>, <3.315923, -0.70480925, 15.98683>, 
<3.0969155, 1.3788458, 14.757073>, <2.7425659, 1.9925946, 13.527317>, 
<3.0969155, 1.3788458, 14.757073>, <3.3900001, 1.08843215e-05, 14.757073>, 
<3.0969155, 1.3788458, 14.757073>, <2.7425609, 1.9926016, 15.98683>, 
<-1.0475723, 3.2240801, 15.98683>, <-0.35435706, 3.3714287, 14.757073>, 
<-1.0475723, 3.2240801, 15.98683>, <-2.2683575, 2.5192566, 15.98683>, 
<-1.0475723, 3.2240801, 15.98683>, <-0.35436249, 3.3714283, 17.216585>, 
<-2.2683575, 2.5192566, 15.98683>, <-2.7425711, 1.9925874, 14.757073>, 
<-2.2683575, 2.5192566, 15.98683>, <-1.0475723, 3.2240801, 15.98683>, 
<-2.2683575, 2.5192566, 15.98683>, <-2.7425711, 1.9925874, 17.216585>, 
<-3.3900001, -6.54676296e-06, 15.98683>, <-3.315922, 0.70481348, 14.757073>, 
<-3.3900001, -6.54676296e-06, 15.98683>, <-3.096916, -1.3788447, 15.98683>, 
<-3.3900001, -6.54676296e-06, 15.98683>, <-3.315922, 0.70481348, 17.216585>, 
<-3.096916, -1.3788447, 15.98683>, <-2.7425632, -1.9925981, 14.757073>, 
<-3.096916, -1.3788447, 15.98683>, <-3.3900001, -6.54676296e-06, 15.98683>, 
<-3.096916, -1.3788447, 15.98683>, <-2.7425632, -1.9925981, 17.216585>, 
<-1.0475597, -3.2240841, 15.98683>, <-1.6949922, -2.9358308, 14.757073>, 
<-1.0475597, -3.2240841, 15.98683>, <0.35436139, -3.3714283, 15.98683>, 
<-1.0475597, -3.2240841, 15.98683>, <-1.6949922, -2.9358308, 17.216585>, 
<0.35436139, -3.3714283, 15.98683>, <1.0475763, -3.2240789, 14.757073>, 
<0.35436139, -3.3714283, 15.98683>, <-1.0475597, -3.2240841, 15.98683>, 
<0.35436139, -3.3714283, 15.98683>, <1.0475763, -3.2240789, 17.216585>, 
<2.7425735, -1.992584, 15.98683>, <2.2683609, -2.5192537, 14.757073>, 
<2.7425735, -1.992584, 15.98683>, <3.315923, -0.70480925, 15.98683>, 
<2.7425735, -1.992584, 15.98683>, <2.2683609, -2.5192537, 17.216585>, 
<3.315923, -0.70480925, 15.98683>, <3.3900001, 1.08843215e-05, 14.757073>, 
<3.315923, -0.70480925, 15.98683>, <2.7425735, -1.992584, 15.98683>, 
<3.315923, -0.70480925, 15.98683>, <3.3900001, 1.08843215e-05, 17.216585>, 
<2.7425609, 1.9926016, 15.98683>, <3.0969155, 1.3788458, 14.757073>, 
<2.7425609, 1.9926016, 15.98683>, <1.6949912, 2.9358313, 15.98683>, 
<2.7425609, 1.9926016, 15.98683>, <3.0969141, 1.3788487, 17.216585>, 
<1.6949912, 2.9358313, 15.98683>, <1.0475639, 3.2240829, 14.757073>, 
<1.6949912, 2.9358313, 15.98683>, <2.7425609, 1.9926016, 15.98683>, 
<1.6949912, 2.9358313, 15.98683>, <1.0475557, 3.2240856, 17.216585>, 
<-2.7425711, 1.9925874, 17.216585>, <-2.2683575, 2.5192566, 15.98683>, 
<-2.7425711, 1.9925874, 17.216585>, <-3.315922, 0.70481348, 17.216585>, 
<-2.7425711, 1.9925874, 17.216585>, <-2.2683616, 2.519253, 18.446341>, 
<-3.315922, 0.70481348, 17.216585>, <-3.3900001, -6.54676296e-06, 15.98683>, 
<-3.315922, 0.70481348, 17.216585>, <-2.7425711, 1.9925874, 17.216585>, 
<-3.315922, 0.70481348, 17.216585>, <-3.3900001, -6.54676296e-06, 18.446341>, 
<-2.7425632, -1.9925981, 17.216585>, <-3.096916, -1.3788447, 15.98683>, 
<-2.7425632, -1.9925981, 17.216585>, <-1.6949922, -2.9358308, 17.216585>, 
<-2.7425632, -1.9925981, 17.216585>, <-3.096916, -1.3788447, 18.446341>, 
<-1.6949922, -2.9358308, 17.216585>, <-1.0475597, -3.2240841, 15.98683>, 
<-1.6949922, -2.9358308, 17.216585>, <-2.7425632, -1.9925981, 17.216585>, 
<-1.6949922, -2.9358308, 17.216585>, <-1.0475597, -3.2240841, 18.446341>, 
<1.0475763, -3.2240789, 17.216585>, <0.35436139, -3.3714283, 15.98683>, 
<1.0475763, -3.2240789, 17.216585>, <2.2683609, -2.5192537, 17.216585>, 
<1.0475763, -3.2240789, 17.216585>, <0.35436139, -3.3714283, 18.446341>, 
<2.2683609, -2.5192537, 17.216585>, <2.7425735, -1.992584, 15.98683>, 
<2.2683609, -2.5192537, 17.216585>, <1.0475763, -3.2240789, 17.216585>, 
<2.2683609, -2.5192537, 17.216585>, <2.7425735, -1.992584, 18.446341>, 
<3.3900001, 1.08843215e-05, 17.216585>, <3.315923, -0.70480925, 15.98683>, 
<3.3900001, 1.08843215e-05, 17.216585>, <3.0969141, 1.3788487, 17.216585>, 
<3.3900001, 1.08843215e-05, 17.216585>, <3.315923, -0.70480925, 18.446341>, 
<3.0969141, 1.3788487, 17.216585>, <2.7425609, 1.9926016, 15.98683>, 
<3.0969141, 1.3788487, 17.216585>, <3.3900001, 1.08843215e-05, 17.216585>, 
<3.0969141, 1.3788487, 17.216585>, <2.7425609, 1.9926016, 18.446341>, 
<1.0475557, 3.2240856, 17.216585>, <1.6949912, 2.9358313, 15.98683>, 
<1.0475557, 3.2240856, 17.216585>, <-0.35436249, 3.3714283, 17.216585>, 
<1.0475557, 3.2240856, 17.216585>, <1.6949885, 2.935833, 18.446341>, 
<-0.35436249, 3.3714283, 17.216585>, <-1.0475723, 3.2240801, 15.98683>, 
<-0.35436249, 3.3714283, 17.216585>, <1.0475557, 3.2240856, 17.216585>, 
<-0.35436249, 3.3714283, 17.216585>, <-1.0475805, 3.2240775, 18.446341>, 
<-3.3900001, -6.54676296e-06, 18.446341>, <-3.315922, 0.70481348, 17.216585>, 
<-3.3900001, -6.54676296e-06, 18.446341>, <-3.096916, -1.3788447, 18.446341>, 
<-3.3900001, -6.54676296e-06, 18.446341>, <-3.3159232, 0.70480818, 19.676096>, 
<-3.096916, -1.3788447, 18.446341>, <-2.7425632, -1.9925981, 17.216585>, 
<-3.096916, -1.3788447, 18.446341>, <-3.3900001, -6.54676296e-06, 18.446341>, 
<-3.096916, -1.3788447, 18.446341>, <-2.7425632, -1.9925981, 19.676096>, 
<-1.0475597, -3.2240841, 18.446341>, <-1.6949922, -2.9358308, 17.216585>, 
<-1.0475597, -3.2240841, 18.446341>, <0.35436139, -3.3714283, 18.446341>, 
<-1.0475597, -3.2240841, 18.446341>, <-1.6949922, -2.9358308, 19.676096>, 
<0.35436139, -3.3714283, 18.446341>, <1.0475763, -3.2240789, 17.216585>, 
<0.35436139, -3.3714283, 18.446341>, <-1.0475597, -3.2240841, 18.446341>, 
<0.35436139, -3.3714283, 18.446341>, <1.0475763, -3.2240789, 19.676096>, 
<2.7425735, -1.992584, 18.446341>, <2.2683609, -2.5192537, 17.216585>, 
<2.7425735, -1.992584, 18.446341>, <3.315923, -0.70480925, 18.446341>, 
<2.7425735, -1.992584, 18.446341>, <2.2683609, -2.5192537, 19.676096>, 
<3.315923, -0.70480925, 18.446341>, <3.3900001, 1.08843215e-05, 17.216585>, 
<3.315923, -0.70480925, 18.446341>, <2.7425735, -1.992584, 18.446341>, 
<3.315923, -0.70480925, 18.446341>, <3.3900001, 1.08843215e-05, 19.676096>, 
<2.7425609, 1.9926016, 18.446341>, <3.0969141, 1.3788487, 17.216585>, 
<2.7425609, 1.9926016, 18.446341>, <1.6949885, 2.935833, 18.446341>, 
<2.7425609, 1.9926016, 18.446341>, <3.0969141, 1.3788487, 19.676096>, 
<1.6949885, 2.935833, 18.446341>, <1.0475557, 3.2240856, 17.216585>, 
<1.6949885, 2.935833, 18.446341>, <2.7425609, 1.9926016, 18.446341>, 
<1.6949885, 2.935833, 18.446341>, <1.0475557, 3.2240856, 19.676096>, 
<-1.0475805, 3.2240775, 18.446341>, <-0.35436249, 3.3714283, 17.216585>, 
<-1.0475805, 3.2240775, 18.446341>, <-2.2683616, 2.519253, 18.446341>, 
<-1.0475805, 3.2240775, 18.446341>, <-0.35436571, 3.3714278, 19.676096>, 
<-2.2683616, 2.519253, 18.446341>, <-2.7425711, 1.9925874, 17.216585>, 
<-2.2683616, 2.519253, 18.446341>, <-1.0475805, 3.2240775, 18.446341>, 
<-2.2683616, 2.519253, 18.446341>, <-2.7425761, 1.9925804, 19.676096>, 
<-2.7425632, -1.9925981, 19.676096>, <-3.096916, -1.3788447, 18.446341>, 
<-2.7425632, -1.9925981, 19.676096>, <-1.6949922, -2.9358308, 19.676096>, 
<-2.7425632, -1.9925981, 19.676096>, <-3.0969136, -1.3788497, 20.905851>, 
<-1.6949922, -2.9358308, 19.676096>, <-1.0475597, -3.2240841, 18.446341>, 
<-1.6949922, -2.9358308, 19.676096>, <-2.7425632, -1.9925981, 19.676096>, 
<-1.6949922, -2.9358308, 19.676096>, <-1.0475597, -3.2240841, 20.905851>, 
<1.0475763, -3.2240789, 19.676096>, <0.35436139, -3.3714283, 18.446341>, 
<1.0475763, -3.2240789, 19.676096>, <2.2683609, -2.5192537, 19.676096>, 
<1.0475763, -3.2240789, 19.676096>, <0.35436139, -3.3714283, 20.905851>, 
<2.2683609, -2.5192537, 19.676096>, <2.7425735, -1.992584, 18.446341>, 
<2.2683609, -2.5192537, 19.676096>, <1.0475763, -3.2240789, 19.676096>, 
<2.2683609, -2.5192537, 19.676096>, <2.7425735, -1.992584, 20.905851>, 
<3.3900001, 1.08843215e-05, 19.676096>, <3.315923, -0.70480925, 18.446341>, 
<3.3900001, 1.08843215e-05, 19.676096>, <3.0969141, 1.3788487, 19.676096>, 
<3.3900001, 1.08843215e-05, 19.676096>, <3.315923, -0.70480925, 20.905851>, 
<3.0969141, 1.3788487, 19.676096>, <2.7425609, 1.9926016, 18.446341>, 
<3.0969141, 1.3788487, 19.676096>, <3.3900001, 1.08843215e-05, 19.676096>, 
<3.0969141, 1.3788487, 19.676096>, <2.7425609, 1.9926016, 20.905851>, 
<1.0475557, 3.2240856, 19.676096>, <1.6949885, 2.935833, 18.446341>, 
<1.0475557, 3.2240856, 19.676096>, <-0.35436571, 3.3714278, 19.676096>, 
<1.0475557, 3.2240856, 19.676096>, <1.6949885, 2.935833, 20.905851>, 
<-0.35436571, 3.3714278, 19.676096>, <-1.0475805, 3.2240775, 18.446341>, 
<-0.35436571, 3.3714278, 19.676096>, <1.0475557, 3.2240856, 19.676096>, 
<-0.35436571, 3.3714278, 19.676096>, <-1.0475805, 3.2240775, 20.905851>, 
<-2.7425761, 1.9925804, 19.676096>, <-2.2683616, 2.519253, 18.446341>, 
<-2.7425761, 1.9925804, 19.676096>, <-3.3159232, 0.70480818, 19.676096>, 
<-2.7425761, 1.9925804, 19.676096>, <-2.2683642, 2.5192509, 20.905851>, 
<-3.3159232, 0.70480818, 19.676096>, <-3.3900001, -6.54676296e-06, 18.446341>, 
<-3.3159232, 0.70480818, 19.676096>, <-2.7425761, 1.9925804, 19.676096>, 
<-3.3159232, 0.70480818, 19.676096>, <-3.3900001, -1.5221879e-05, 20.905851>, 
<-1.0475597, -3.2240841, 20.905851>, <-1.6949922, -2.9358308, 19.676096>, 
<-1.0475597, -3.2240841, 20.905851>, <0.35436139, -3.3714283, 20.905851>, 
<-1.0475597, -3.2240841, 20.905851>, <-1.6949875, -2.9358335, 22.135607>, 
<0.35436139, -3.3714283, 20.905851>, <1.0475763, -3.2240789, 19.676096>, 
<0.35436139, -3.3714283, 20.905851>, <-1.0475597, -3.2240841, 20.905851>, 
<0.35436139, -3.3714283, 20.905851>, <1.0475763, -3.2240789, 22.135607>, 
<2.7425735, -1.992584, 20.905851>, <2.2683609, -2.5192537, 19.676096>, 
<2.7425735, -1.992584, 20.905851>, <3.315923, -0.70480925, 20.905851>, 
<2.7425735, -1.992584, 20.905851>, <2.2683609, -2.5192537, 22.135607>, 
<3.315923, -0.70480925, 20.905851>, <3.3900001, 1.08843215e-05, 19.676096>, 
<3.315923, -0.70480925, 20.905851>, <2.7425735, -1.992584, 20.905851>, 
<3.315923, -0.70480925, 20.905851>, <3.3900001, 1.08843215e-05, 22.135607>, 
<2.7425609, 1.9926016, 20.905851>, <3.0969141, 1.3788487, 19.676096>, 
<2.7425609, 1.9926016, 20.905851>, <1.6949885, 2.935833, 20.905851>, 
<2.7425609, 1.9926016, 20.905851>, <3.0969141, 1.3788487, 22.135607>, 
<1.6949885, 2.935833, 20.905851>, <1.0475557, 3.2240856, 19.676096>, 
<1.6949885, 2.935833, 20.905851>, <2.7425609, 1.9926016, 20.905851>, 
<1.6949885, 2.935833, 20.905851>, <1.0475557, 3.2240856, 22.135607>, 
<-1.0475805, 3.2240775, 20.905851>, <-0.35436571, 3.3714278, 19.676096>, 
<-1.0475805, 3.2240775, 20.905851>, <-2.2683642, 2.5192509, 20.905851>, 
<-1.0475805, 3.2240775, 20.905851>, <-0.35436571, 3.3714278, 22.135607>, 
<-2.2683642, 2.5192509, 20.905851>, <-2.7425761, 1.9925804, 19.676096>, 
<-2.2683642, 2.5192509, 20.905851>, <-1.0475805, 3.2240775, 20.905851>, 
<-2.2683642, 2.5192509, 20.905851>, <-2.7425761, 1.9925804, 22.135607>, 
<-3.3900001, -1.5221879e-05, 20.905851>, <-3.3159232, 0.70480818, 19.676096>, 
<-3.3900001, -1.5221879e-05, 20.905851>, <-3.0969136, -1.3788497, 20.905851>, 
<-3.3900001, -1.5221879e-05, 20.905851>, <-3.3159237, 0.70480502, 22.135607>, 
<-3.0969136, -1.3788497, 20.905851>, <-2.7425632, -1.9925981, 19.676096>, 
<-3.0969136, -1.3788497, 20.905851>, <-3.3900001, -1.5221879e-05, 20.905851>, 
<-3.0969136, -1.3788497, 20.905851>, <-2.7425582, -1.9926051, 22.135607>, 
<1.0475763, -3.2240789, 22.135607>, <0.35436139, -3.3714283, 20.905851>, 
<1.0475763, -3.2240789, 22.135607>, <2.2683609, -2.5192537, 22.135607>, 
<1.0475763, -3.2240789, 22.135607>, <0.35436681, -3.3714278, 23.365362>, 
<2.2683609, -2.5192537, 22.135607>, <2.7425735, -1.992584, 20.905851>, 
<2.2683609, -2.5192537, 22.135607>, <1.0475763, -3.2240789, 22.135607>, 
<2.2683609, -2.5192537, 22.135607>, <2.7425735, -1.992584, 23.365362>, 
<3.3900001, 1.08843215e-05, 22.135607>, <3.315923, -0.70480925, 20.905851>, 
<3.3900001, 1.08843215e-05, 22.135607>, <3.0969141, 1.3788487, 22.135607>, 
<3.3900001, 1.08843215e-05, 22.135607>, <3.315923, -0.70480925, 23.365362>, 
<3.0969141, 1.3788487, 22.135607>, <2.7425609, 1.9926016, 20.905851>, 
<3.0969141, 1.3788487, 22.135607>, <3.3900001, 1.08843215e-05, 22.135607>, 
<3.0969141, 1.3788487, 22.135607>, <2.7425609, 1.9926016, 23.365362>, 
<1.0475557, 3.2240856, 22.135607>, <1.6949885, 2.935833, 20.905851>, 
<1.0475557, 3.2240856, 22.135607>, <-0.35436571, 3.3714278, 22.135607>, 
<1.0475557, 3.2240856, 22.135607>, <1.6949885, 2.935833, 23.365362>, 
<-0.35436571, 3.3714278, 22.135607>, <-1.0475805, 3.2240775, 20.905851>, 
<-0.35436571, 3.3714278, 22.135607>, <1.0475557, 3.2240856, 22.135607>, 
<-0.35436571, 3.3714278, 22.135607>, <-1.0475805, 3.2240775, 23.365362>, 
<-2.7425761, 1.9925804, 22.135607>, <-2.2683642, 2.5192509, 20.905851>, 
<-2.7425761, 1.9925804, 22.135607>, <-3.3159237, 0.70480502, 22.135607>, 
<-2.7425761, 1.9925804, 22.135607>, <-2.2683642, 2.5192509, 23.365362>, 
<-3.3159237, 0.70480502, 22.135607>, <-3.3900001, -1.5221879e-05, 20.905851>, 
<-3.3159237, 0.70480502, 22.135607>, <-2.7425761, 1.9925804, 22.135607>, 
<-3.3159237, 0.70480502, 22.135607>, <-3.3900001, -1.5221879e-05, 23.365362>, 
<-2.7425582, -1.9926051, 22.135607>, <-3.0969136, -1.3788497, 20.905851>, 
<-2.7425582, -1.9926051, 22.135607>, <-1.6949875, -2.9358335, 22.135607>, 
<-2.7425582, -1.9926051, 22.135607>, <-3.0969136, -1.3788497, 23.365362>, 
<-1.6949875, -2.9358335, 22.135607>, <-1.0475597, -3.2240841, 20.905851>, 
<-1.6949875, -2.9358335, 22.135607>, <-2.7425582, -1.9926051, 22.135607>, 
<-1.6949875, -2.9358335, 22.135607>, <-1.0475515, -3.224087, 23.365362>, 
<2.7425735, -1.992584, 23.365362>, <2.2683609, -2.5192537, 22.135607>, 
<2.7425735, -1.992584, 23.365362>, <3.315923, -0.70480925, 23.365362>, 
<3.315923, -0.70480925, 23.365362>, <3.3900001, 1.08843215e-05, 22.135607>, 
<3.315923, -0.70480925, 23.365362>, <2.7425735, -1.992584, 23.365362>, 
<2.7425609, 1.9926016, 23.365362>, <3.0969141, 1.3788487, 22.135607>, 
<2.7425609, 1.9926016, 23.365362>, <1.6949885, 2.935833, 23.365362>, 
<1.6949885, 2.935833, 23.365362>, <1.0475557, 3.2240856, 22.135607>, 
<1.6949885, 2.935833, 23.365362>, <2.7425609, 1.9926016, 23.365362>, 
<-1.0475805, 3.2240775, 23.365362>, <-0.35436571, 3.3714278, 22.135607>, 
<-1.0475805, 3.2240775, 23.365362>, <-2.2683642, 2.5192509, 23.365362>, 
<-2.2683642, 2.5192509, 23.365362>, <-2.7425761, 1.9925804, 22.135607>, 
<-2.2683642, 2.5192509, 23.365362>, <-1.0475805, 3.2240775, 23.365362>, 
<-3.3900001, -1.5221879e-05, 23.365362>, <-3.3159237, 0.70480502, 22.135607>, 
<-3.3900001, -1.5221879e-05, 23.365362>, <-3.0969136, -1.3788497, 23.365362>, 
<-3.0969136, -1.3788497, 23.365362>, <-2.7425582, -1.9926051, 22.135607>, 
<-3.0969136, -1.3788497, 23.365362>, <-3.3900001, -1.5221879e-05, 23.365362>, 
<-1.0475515, -3.224087, 23.365362>, <-1.6949875, -2.9358335, 22.135607>, 
<-1.0475515, -3.224087, 23.365362>, <0.35436681, -3.3714278, 23.365362>, 
<0.35436681, -3.3714278, 23.365362>, <1.0475763, -3.2240789, 22.135607>, 
<0.35436681, -3.3714278, 23.365362>, <-1.0475515, -3.224087, 23.365362>, 
